Station Name,Date of Sample,Time,Sample Type,Sample Media,Depth,Parameter,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Detection Limit.1,Detection Limit Unit.1,Lab Name,Analytical Method Number,Sediment Particle Size,Particle Size Unit,Fish Sample Type,Fish Taxa,Comments,Monitoring location,MONITOR 1,MONITOR 2,Watershed,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
WW055,10/12/2021,11:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.1,m,,0.1,m,0.1,m,,,,,,,water is very murky!,Tiogue Lake,Lisa Narkiewicz,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,10/12/2021,11:00:00,Composite,Water,,Secchi Depth - 00069,1.3,m,,0.1,m,0.1,m,,,,,,,water is very murky!,Tiogue Lake,Lisa Narkiewicz,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,10/12/2021,11:00:00,Grab,Water,0.1,Temperature - 00011,19.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,water is very murky!,Tiogue Lake,Lisa Narkiewicz,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,10/12/2021,11:00:00,Grab,Water,1.0,Temperature - 00011,18.9,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,water is very murky!,Tiogue Lake,Lisa Narkiewicz,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,10/19/2021,9:00:00,Grab,Water,1.0,Alkalinity - 00410,22.0,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,10/19/2021,9:00:00,Grab,Water,1.0,Chloride - 00940,112.0,mg/l,,1.0,mg/l,1.0,mg/l,URIWW,,,,,,,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,10/19/2021,9:00:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",5.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,10/19/2021,9:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.1,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,10/19/2021,9:00:00,Grab,Water,0.5,Enterococci - 31639,7.5,MPN/100,,1.0,MPN/100,1.0,MPN/100,URIWW,,,,,,,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,10/19/2021,9:00:00,Grab,Water,1.0,"Nitrate + Nitrite, Dissolved - 00631",0.067,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,10/19/2021,9:00:00,Grab,Water,1.0,"Nitrogen, Ammonia Dissolved as N - 00608",0.045,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,10/19/2021,9:00:00,Grab,Water,1.0,"Nitrogen, Total (unfiltered) - 00600",0.423,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,,,,,,,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,10/19/2021,9:00:00,Grab,Water,1.0,pH - 00400,6.8,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,10/19/2021,9:00:00,Grab,Water,1.0,"Phosphorus, Dissolved - 00666",5.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,10/19/2021,9:00:00,Grab,Water,1.0,"Phosphorus, Total - 00665",10.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,10/19/2021,9:00:00,Composite,Water,,Secchi Depth - 00069,1.6,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,10/19/2021,9:00:00,Grab,Water,0.1,Temperature - 00011,16.7,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,10/19/2021,9:00:00,Grab,Water,1.0,Temperature - 00011,16.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW059,05/08/2021,8:30:00,Grab,Water,1.0,Alkalinity - 00410,24.1,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/08/2021,8:30:00,Grab,Water,1.0,Chloride - 00940,190.0,mg/l,,1.0,mg/l,1.0,mg/l,URIWW,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/08/2021,8:30:00,Grab,Water,5.5,Chloride - 00940,118.0,mg/l,,1.0,mg/l,1.0,mg/l,URIWW,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/08/2021,8:30:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",46.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/08/2021,8:30:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.3,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/08/2021,8:30:00,Grab,Water,1.0,Dissolved Oxygen - 00300,9.6,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/08/2021,8:30:00,Grab,Water,0.5,Enterococci - 31639,2.0,MPN/100,,1.0,MPN/100,1.0,MPN/100,URIWW,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/08/2021,8:30:00,Grab,Water,1.0,"Nitrate + Nitrite, Dissolved - 00631",0.313,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/08/2021,8:30:00,Grab,Water,5.5,"Nitrate + Nitrite, Dissolved - 00631",0.35,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/08/2021,8:30:00,Grab,Water,1.0,"Nitrogen, Ammonia Dissolved as N - 00608",0.059,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/08/2021,8:30:00,Grab,Water,5.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.144,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/08/2021,8:30:00,Grab,Water,1.0,"Nitrogen, Total (unfiltered) - 00600",0.902,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/08/2021,8:30:00,Grab,Water,5.5,"Nitrogen, Total (unfiltered) - 00600",0.893,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/08/2021,8:30:00,Grab,Water,1.0,pH - 00400,7.2,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/08/2021,8:30:00,Grab,Water,5.5,pH - 00400,7.1,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/08/2021,8:30:00,Grab,Water,1.0,"Phosphorus, Dissolved - 00666",5.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/08/2021,8:30:00,Grab,Water,5.5,"Phosphorus, Dissolved - 00666",4.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/08/2021,8:30:00,Grab,Water,1.0,"Phosphorus, Total - 00665",44.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/08/2021,8:30:00,Grab,Water,5.5,"Phosphorus, Total - 00665",45.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/08/2021,8:30:00,Composite,Water,,Secchi Depth - 00069,0.88,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/08/2021,8:30:00,Grab,Water,0.1,Temperature - 00011,14.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/08/2021,8:30:00,Grab,Water,1.0,Temperature - 00011,14.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/15/2021,10:00:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",21.1,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/15/2021,10:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.2,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/15/2021,10:00:00,Grab,Water,1.0,Dissolved Oxygen - 00300,10.0,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/15/2021,10:00:00,Composite,Water,,Secchi Depth - 00069,1.15,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/15/2021,10:00:00,Grab,Water,0.1,Temperature - 00011,19.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/15/2021,10:00:00,Grab,Water,1.0,Temperature - 00011,17.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/21/2021,9:15:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",18.1,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/21/2021,9:15:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.2,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/21/2021,9:15:00,Grab,Water,1.0,Dissolved Oxygen - 00300,8.1,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/21/2021,9:15:00,Composite,Water,,Secchi Depth - 00069,1.23,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/21/2021,9:15:00,Grab,Water,0.1,Temperature - 00011,20.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/21/2021,9:15:00,Grab,Water,1.0,Temperature - 00011,20.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/28/2021,8:45:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",15.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/28/2021,8:45:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.2,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/28/2021,8:45:00,Grab,Water,1.0,Dissolved Oxygen - 00300,8.0,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/28/2021,8:45:00,Composite,Water,,Secchi Depth - 00069,1.3,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/28/2021,8:45:00,Grab,Water,0.1,Temperature - 00011,21.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,05/28/2021,8:45:00,Grab,Water,1.0,Temperature - 00011,22.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/03/2021,8:15:00,Grab,Water,1.0,Alkalinity - 00410,26.2,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/03/2021,8:15:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",25.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/03/2021,8:15:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.2,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/03/2021,8:15:00,Grab,Water,1.0,Dissolved Oxygen - 00300,8.5,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/03/2021,8:15:00,Grab,Water,5.5,Dissolved Oxygen - 00300,0.4,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/03/2021,8:15:00,Grab,Water,0.5,Enterococci - 31639,0.1,MPN/100,U,1.0,MPN/100,1.0,MPN/100,URIWW,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/03/2021,8:15:00,Grab,Water,1.0,"Nitrate + Nitrite, Dissolved - 00631",0.268,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/03/2021,8:15:00,Grab,Water,5.5,"Nitrate + Nitrite, Dissolved - 00631",0.128,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/03/2021,8:15:00,Grab,Water,1.0,"Nitrogen, Ammonia Dissolved as N - 00608",0.079,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/03/2021,8:15:00,Grab,Water,5.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.693,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/03/2021,8:15:00,Grab,Water,1.0,"Nitrogen, Total (unfiltered) - 00600",0.76,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/03/2021,8:15:00,Grab,Water,5.5,"Nitrogen, Total (unfiltered) - 00600",1.227,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/03/2021,8:15:00,Grab,Water,1.0,pH - 00400,7.6,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/03/2021,8:15:00,Grab,Water,5.5,pH - 00400,7.0,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/03/2021,8:15:00,Grab,Water,1.0,"Phosphorus, Dissolved - 00666",4.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/03/2021,8:15:00,Grab,Water,5.5,"Phosphorus, Dissolved - 00666",2.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/03/2021,8:15:00,Grab,Water,1.0,"Phosphorus, Total - 00665",6.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/03/2021,8:15:00,Grab,Water,5.5,"Phosphorus, Total - 00665",5.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/03/2021,8:15:00,Composite,Water,,Secchi Depth - 00069,1.4,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/03/2021,8:15:00,Grab,Water,0.1,Temperature - 00011,19.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/03/2021,8:15:00,Grab,Water,1.0,Temperature - 00011,19.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/03/2021,8:15:00,Grab,Water,5.5,Temperature - 00011,16.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/11/2021,9:00:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",22.4,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/11/2021,9:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.2,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/11/2021,9:00:00,Grab,Water,1.0,Dissolved Oxygen - 00300,7.9,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/11/2021,9:00:00,Grab,Water,5.5,Dissolved Oxygen - 00300,0.3,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/11/2021,9:00:00,Composite,Water,,Secchi Depth - 00069,1.33,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/11/2021,9:00:00,Grab,Water,0.1,Temperature - 00011,24.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/11/2021,9:00:00,Grab,Water,1.0,Temperature - 00011,25.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/11/2021,9:00:00,Grab,Water,5.5,Temperature - 00011,17.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/18/2021,9:00:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",21.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/18/2021,9:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.2,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/18/2021,9:00:00,Grab,Water,1.0,Dissolved Oxygen - 00300,8.3,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW059,06/18/2021,9:00:00,Composite,Water,,Secchi Depth - 00069,1.51,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
