Station Name,Date,Time,Sample Type,Sample Media,Depth,Parameter,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Quantitation Level,Quantitation Level Unit,Lab Name,Analytical Method Number,Sediment Particle Size,Particle Size Unit,Fish Sample Type,Fish Taxa,Comments,Location,MONITOR 1,MONITOR 2,Watershed,Watershed Code
WW059,6/8/2019,8:30:00 AM,Grab,Water,5.5,"Phosphorus, Dissolved - 00666",6.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/8/2019,8:30:00 AM,Grab,Water,1,"Phosphorus, Total - 00665",42.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/8/2019,8:30:00 AM,Grab,Water,5.5,"Phosphorus, Total - 00665",51.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/8/2019,8:30:00 AM,Composite,Water,,Secchi Depth - 00069,1.15,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/8/2019,8:30:00 AM,Grab,Water,0.1,Temperature - 00011,21.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/8/2019,8:30:00 AM,Grab,Water,1,Temperature - 00011,21.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/8/2019,8:30:00 AM,Grab,Water,5.5,Temperature - 00011,18.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/14/2019,8:00:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",49.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/14/2019,8:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.3,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/14/2019,8:00:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,7.1,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/14/2019,8:00:00 AM,Grab,Water,5.5,Dissolved Oxygen - 00300,0.3,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/14/2019,8:00:00 AM,Composite,Water,,Secchi Depth - 00069,0.98,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/14/2019,8:00:00 AM,Grab,Water,0.1,Temperature - 00011,20.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/14/2019,8:00:00 AM,Grab,Water,1,Temperature - 00011,20.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/14/2019,8:00:00 AM,Grab,Water,5.5,Temperature - 00011,18.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/22/2019,7:30:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",55.3,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/22/2019,7:30:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.3,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/22/2019,7:30:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,7.4,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/22/2019,7:30:00 AM,Grab,Water,5.5,Dissolved Oxygen - 00300,0.4,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/22/2019,7:30:00 AM,Composite,Water,,Secchi Depth - 00069,1.29,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/22/2019,7:30:00 AM,Grab,Water,0.1,Temperature - 00011,20.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/22/2019,7:30:00 AM,Grab,Water,1,Temperature - 00011,21.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/22/2019,7:30:00 AM,Grab,Water,5.5,Temperature - 00011,18.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/29/2019,7:00:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",25.1,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/29/2019,7:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.2,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/29/2019,7:00:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,8.2,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/29/2019,7:00:00 AM,Grab,Water,5.5,Dissolved Oxygen - 00300,0.0,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/29/2019,7:00:00 AM,Composite,Water,,Secchi Depth - 00069,1.95,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/29/2019,7:00:00 AM,Grab,Water,0.1,Temperature - 00011,25.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/29/2019,7:00:00 AM,Grab,Water,1,Temperature - 00011,25.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,6/29/2019,7:00:00 AM,Grab,Water,5.5,Temperature - 00011,18.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/5/2019,8:00:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",16.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/5/2019,8:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.2,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/5/2019,8:00:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,7.6,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/5/2019,8:00:00 AM,Grab,Water,5.5,Dissolved Oxygen - 00300,0.0,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/5/2019,8:00:00 AM,Composite,Water,,Secchi Depth - 00069,2.02,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/5/2019,8:00:00 AM,Grab,Water,0.1,Temperature - 00011,27.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/5/2019,8:00:00 AM,Grab,Water,1,Temperature - 00011,27.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/5/2019,8:00:00 AM,Grab,Water,5.5,Temperature - 00011,19.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/12/2019,10:15:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",26.3,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/12/2019,10:15:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.2,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/12/2019,10:15:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,7.7,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/12/2019,10:15:00 AM,Grab,Water,5.5,Dissolved Oxygen - 00300,0.0,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/12/2019,10:15:00 AM,Composite,Water,,Secchi Depth - 00069,2.17,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/12/2019,10:15:00 AM,Grab,Water,0.1,Temperature - 00011,27.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/12/2019,10:15:00 AM,Grab,Water,1,Temperature - 00011,27.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/12/2019,10:15:00 AM,Grab,Water,5.5,Temperature - 00011,20.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/19/2019,8:00:00 AM,Grab,Water,1,Alkalinity - 00410,28.9,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/19/2019,8:00:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",19.5,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/19/2019,8:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.2,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/19/2019,8:00:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,6.6,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/19/2019,8:00:00 AM,Grab,Water,5.5,Dissolved Oxygen - 00300,0.0,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/19/2019,8:00:00 AM,Grab,Water,0.5,Enterococci - 31639,5.3,MPN/100,,1.0,MPN/100,1.0,MPN/100,URIWW,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/19/2019,8:00:00 AM,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.02,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/19/2019,8:00:00 AM,Grab,Water,5.5,"Nitrate + Nitrite, Dissolved - 00631",0.008,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/19/2019,8:00:00 AM,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.03,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/19/2019,8:00:00 AM,Grab,Water,5.5,"Nitrogen, Ammonia Dissolved as N - 00608",1.48,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/19/2019,8:00:00 AM,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.415,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/19/2019,8:00:00 AM,Grab,Water,5.5,"Nitrogen, Total (unfiltered) - 00600",1.895,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/19/2019,8:00:00 AM,Grab,Water,1,pH - 00400,7.8,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/19/2019,8:00:00 AM,Grab,Water,5.5,pH - 00400,7.2,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/19/2019,8:00:00 AM,Grab,Water,1,"Phosphorus, Dissolved - 00666",4.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/19/2019,8:00:00 AM,Grab,Water,5.5,"Phosphorus, Dissolved - 00666",2.0,ug/l,U,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/19/2019,8:00:00 AM,Grab,Water,1,"Phosphorus, Total - 00665",26.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/19/2019,8:00:00 AM,Grab,Water,5.5,"Phosphorus, Total - 00665",37.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/19/2019,8:00:00 AM,Composite,Water,,Secchi Depth - 00069,2.2,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/19/2019,8:00:00 AM,Grab,Water,0.1,Temperature - 00011,26.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/19/2019,8:00:00 AM,Grab,Water,1,Temperature - 00011,26.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/19/2019,8:00:00 AM,Grab,Water,5.5,Temperature - 00011,19.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/26/2019,8:15:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",20.3,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/26/2019,8:15:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.2,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/26/2019,8:15:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,7.3,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/26/2019,8:15:00 AM,Grab,Water,5.5,Dissolved Oxygen - 00300,0.0,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/26/2019,8:15:00 AM,Composite,Water,,Secchi Depth - 00069,1.9,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/26/2019,8:15:00 AM,Grab,Water,0.1,Temperature - 00011,25.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/26/2019,8:15:00 AM,Grab,Water,1,Temperature - 00011,26.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,7/26/2019,8:15:00 AM,Grab,Water,5.5,Temperature - 00011,20.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/3/2019,8:15:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",9.5,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/3/2019,8:15:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.1,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/3/2019,8:15:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,7.2,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/3/2019,8:15:00 AM,Grab,Water,5.5,Dissolved Oxygen - 00300,0.0,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/3/2019,8:15:00 AM,Composite,Water,,Secchi Depth - 00069,2.04,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/3/2019,8:15:00 AM,Grab,Water,0.1,Temperature - 00011,27.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/3/2019,8:15:00 AM,Grab,Water,1,Temperature - 00011,28.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/3/2019,8:15:00 AM,Grab,Water,5.5,Temperature - 00011,19.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/10/2019,8:10:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",22.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/10/2019,8:10:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.1,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/10/2019,8:10:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,6.9,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/10/2019,8:10:00 AM,Grab,Water,5.5,Dissolved Oxygen - 00300,0.0,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/10/2019,8:10:00 AM,Composite,Water,,Secchi Depth - 00069,2.02,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/10/2019,8:10:00 AM,Grab,Water,0.1,Temperature - 00011,26.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/10/2019,8:10:00 AM,Grab,Water,1,Temperature - 00011,26.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/10/2019,8:10:00 AM,Grab,Water,5.5,Temperature - 00011,20.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/16/2019,8:20:00 AM,Grab,Water,1,Alkalinity - 00410,31.6,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/16/2019,8:20:00 AM,Grab,Water,1,Alkalinity - 00410,34.3,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,Replicate,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/16/2019,8:20:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",20.0,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/16/2019,8:20:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.2,m,,0.1,m,0.1,m,,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/16/2019,8:20:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,7.9,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/16/2019,8:20:00 AM,Grab,Water,5.5,Dissolved Oxygen - 00300,0.0,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/16/2019,8:20:00 AM,Grab,Water,0.5,Enterococci - 31639,4.1,MPN/100,,1.0,MPN/100,1.0,MPN/100,URIWW,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/16/2019,8:20:00 AM,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.015,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/16/2019,8:20:00 AM,Grab,Water,5.5,"Nitrate + Nitrite, Dissolved - 00631",0.008,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/16/2019,8:20:00 AM,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.03,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/16/2019,8:20:00 AM,Grab,Water,5.5,"Nitrogen, Ammonia Dissolved as N - 00608",2.045,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/16/2019,8:20:00 AM,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.41,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/16/2019,8:20:00 AM,Grab,Water,5.5,"Nitrogen, Total (unfiltered) - 00600",2.605,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/16/2019,8:20:00 AM,Replicate,Water,1,pH - 00400,7.4,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/16/2019,8:20:00 AM,Grab,Water,1,pH - 00400,8.0,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
WW059,8/16/2019,8:20:00 AM,Grab,Water,5.5,pH - 00400,6.8,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Warwick Pond,Ed Pacheco,,Narragansett Bay,
