Station Name,Date,Time,Sample Type,Sample Media,Depth,Parameter,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Quantitation Level,Quantitation Level Unit,Lab Name,Analytical Method Number,Comments,Location
WW154,9/5/2015,12:00:00 PM,Grab,Water,11,Temperature - 00011,18,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Gorton Pond
WW154,9/13/2015,11:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",12.8,m,,0.1,m,0.1,m,,,,Gorton Pond
WW154,9/13/2015,11:00:00 AM,Composite,Water,,Secchi Depth - 00069,3.41,m,,0.1,m,0.1,m,,,,Gorton Pond
WW154,9/13/2015,11:00:00 AM,Grab,Water,0.1,Temperature - 00011,24,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Gorton Pond
WW154,9/19/2015,,Grab,Water,1,Alkalinity - 00410,24.6,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,Gorton Pond
WW154,9/19/2015,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",6.9,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Gorton Pond
WW154,9/19/2015,11:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",12.55,m,,0.1,m,0.1,m,,,,Gorton Pond
WW154,9/19/2015,,Grab,Water ,0.5,Enterococci - 31639,0.1,MPN/100ml,U,1,MPN/100ml,1,MPN/100ml,URIWW,,,Gorton Pond
WW154,9/19/2015,,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.045,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Gorton Pond
WW154,9/19/2015,,Grab,Water,11,"Nitrate + Nitrite, Dissolved - 00631",0.02,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Gorton Pond
WW154,9/19/2015,,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.008,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Gorton Pond
WW154,9/19/2015,,Grab,Water,11,"Nitrogen, Ammonia Dissolved as N - 00608",0.925,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Gorton Pond
WW154,9/19/2015,,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.41,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,Gorton Pond
WW154,9/19/2015,,Grab,Water,11,"Nitrogen, Total (unfiltered) - 00600",1.495,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,Gorton Pond
WW154,9/19/2015,,Grab,Water,1,pH - 00400,7.6,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,Gorton Pond
WW154,9/19/2015,,Grab,Water,11,pH - 00400,6.3,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,Gorton Pond
WW154,9/19/2015,,Grab,Water ,1,"Phosphorus, Dissolved - 00666",7,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Gorton Pond
WW154,9/19/2015,,Grab,Water ,11,"Phosphorus, Dissolved - 00666",36,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Gorton Pond
WW154,9/19/2015,,Grab,Water,1,"Phosphorus, Total - 00665",16,ug/l,,4,ug/l,4,ug/l,URIWW,,,Gorton Pond
WW154,9/19/2015,,Grab,Water,11,"Phosphorus, Total - 00665",54,ug/l,,4,ug/l,4,ug/l,URIWW,,,Gorton Pond
WW154,9/19/2015,11:00:00 AM,Composite,Water,,Secchi Depth - 00069,3.1,m,,0.1,m,0.1,m,,,,Gorton Pond
WW154,9/19/2015,11:00:00 AM,Grab,Water,0.1,Temperature - 00011,25,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Gorton Pond
WW154,9/19/2015,11:00:00 AM,Grab,Water,1,Temperature - 00011,25,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Gorton Pond
WW154,9/19/2015,11:00:00 AM,Grab,Water,11,Temperature - 00011,20,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Gorton Pond
WW154,9/26/2015,11:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",12.3,m,,0.1,m,0.1,m,,,,Gorton Pond
WW154,9/26/2015,11:00:00 AM,Composite,Water,,Secchi Depth - 00069,3.24,m,,0.1,m,0.1,m,,,,Gorton Pond
WW154,9/26/2015,11:00:00 AM,Grab,Water,0.1,Temperature - 00011,21,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Gorton Pond
WW154,10/4/2015,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",11.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Gorton Pond
WW154,10/4/2015,12:30:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",12.8,m,,0.1,m,0.1,m,,,,Gorton Pond
WW154,10/4/2015,12:30:00 PM,Composite,Water,,Secchi Depth - 00069,3.15,m,,0.1,m,0.1,m,,,,Gorton Pond
WW154,10/4/2015,12:30:00 PM,Grab,Water,0.1,Temperature - 00011,19,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Gorton Pond
WW154,10/4/2015,12:30:00 PM,Grab,Water,1,Temperature - 00011,17,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Gorton Pond
WW154,10/4/2015,12:30:00 PM,Grab,Water,11,Temperature - 00011,13,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Gorton Pond
WW154,10/9/2015,11:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",,m,N,0.1,m,0.1,m,,,Not reported,Gorton Pond
WW154,10/9/2015,11:00:00 AM,Composite,Water,,Secchi Depth - 00069,3.63,m,,0.1,m,0.1,m,,,,Gorton Pond
WW154,10/9/2015,11:00:00 AM,Grab,Water,0.1,Temperature - 00011,19,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Gorton Pond
WW154,10/13/2015,,Grab,Water,1,Alkalinity - 00410,24.8,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,Run 10/15/2015,Gorton Pond
WW154,10/13/2015,,Grab,Water ,1,Chloride - 00940,88,mg/l,,1,mg/l,1,mg/l,URIWW,4500-CL-(E): Chloride in Water by Colorimetry- Automated Ferricyanide Method,,Gorton Pond
WW154,10/13/2015,,Grab,Water ,11,Chloride - 00940,88,mg/l,,1,mg/l,1,mg/l,URIWW,4500-CL-(E): Chloride in Water by Colorimetry- Automated Ferricyanide Method,,Gorton Pond
WW154,10/13/2015,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",5,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Gorton Pond
WW154,10/13/2015,4:30:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",,m,N,0.1,m,0.1,m,,,Not reported,Gorton Pond
WW154,10/13/2015,4:30:00 PM,Grab,Water,10,Dissolved Oxygen - 00300,0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Gorton Pond
WW154,10/13/2015,,Grab,Water,0.5,Enterococci - 31639,0.1,MPN/100ml,U,1,MPN/100ml,1,MPN/100ml,URIWW,,Run 10/15/15,Gorton Pond
WW154,10/13/2015,,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.035,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Gorton Pond
WW154,10/13/2015,,Grab,Water,10,"Nitrate + Nitrite, Dissolved - 00631",0.03,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Gorton Pond
WW154,10/13/2015,,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.02,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Gorton Pond
WW154,10/13/2015,,Grab,Water,11,"Nitrogen, Ammonia Dissolved as N - 00608",1.32,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Gorton Pond
WW154,10/13/2015,,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.4,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,Gorton Pond
WW154,10/13/2015,,Grab,Water,11,"Nitrogen, Total (unfiltered) - 00600",2.2,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,Gorton Pond
WW154,10/13/2015,,Grab,Water,1,pH - 00400,6.5,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,Not tested until 10/15/2015,Gorton Pond
WW154,10/13/2015,,Grab,Water,11,pH - 00400,6.3,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,Not tested until 10/15/2015,Gorton Pond
WW154,10/13/2015,,Grab,Water ,1,"Phosphorus, Dissolved - 00666",5,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Gorton Pond
WW154,10/13/2015,,Grab,Water ,11,"Phosphorus, Dissolved - 00666",39,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Gorton Pond
WW154,10/13/2015,,Grab,Water,1,"Phosphorus, Total - 00665",11,ug/l,,4,ug/l,4,ug/l,URIWW,,,Gorton Pond
WW154,10/13/2015,,Grab,Water,11,"Phosphorus, Total - 00665",81,ug/l,,4,ug/l,4,ug/l,URIWW,,,Gorton Pond
WW154,10/13/2015,4:30:00 PM,Composite,Water,,Secchi Depth - 00069,4.08,m,,0.1,m,0.1,m,,,,Gorton Pond
WW154,10/13/2015,4:30:00 PM,Grab,Water,0.1,Temperature - 00011,,C,N,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,Not reported,Gorton Pond
WW154,10/13/2015,4:30:00 PM,Grab,Water,1,Temperature - 00011,19,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Gorton Pond
WW154,10/13/2015,4:30:00 PM,Grab,Water,10,Temperature - 00011,14,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Gorton Pond
WW15,5/31/2015,,Grab,Water,1,Alkalinity - 00410,6.9,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,Flat River Reservoir
WW15,5/31/2015,,Grab,Water ,1,Chloride - 00940,37,mg/l,,1,mg/l,1,mg/l,URIWW,4500-CL-(E): Chloride in Water by Colorimetry- Automated Ferricyanide Method,,Flat River Reservoir
WW15,5/31/2015,,Grab,Water ,7.5,Chloride - 00940,73,mg/l,,1,mg/l,1,mg/l,URIWW,4500-CL-(E): Chloride in Water by Colorimetry- Automated Ferricyanide Method,,Flat River Reservoir
WW15,5/31/2015,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",7.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Flat River Reservoir
WW15,5/31/2015,2:25:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",9.75,m,,0.1,m,0.1,m,,,,Flat River Reservoir
WW15,5/31/2015,2:25:00 PM,Grab,Water,1,Dissolved Oxygen - 00300,7,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Flat River Reservoir
WW15,5/31/2015,2:25:00 PM,Grab,Water,7.5,Dissolved Oxygen - 00300,4.75,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Flat River Reservoir
WW15,5/31/2015,,Grab,Water ,0.5,Enterococci - 31639,0.1,MPN/100ml,U,1,MPN/100ml,1,MPN/100ml,URIWW,,,Flat River Reservoir
WW15,5/31/2015,,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.055,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Flat River Reservoir
WW15,5/31/2015,,Grab,Water,7.5,"Nitrate + Nitrite, Dissolved - 00631",0.195,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Flat River Reservoir
WW15,5/31/2015,,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.045,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Flat River Reservoir
WW15,5/31/2015,,Grab,Water,7.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.07,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Flat River Reservoir
WW15,5/31/2015,,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.32,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,Flat River Reservoir
WW15,5/31/2015,,Grab,Water,7.5,"Nitrogen, Total (unfiltered) - 00600",0.59,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,Flat River Reservoir
WW15,5/31/2015,,Grab,Water,1,pH - 00400,6.5,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,Flat River Reservoir
WW15,5/31/2015,,Grab,Water,7.5,pH - 00400,6.2,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,Flat River Reservoir
WW15,5/31/2015,,Grab,Water ,1,"Phosphorus, Dissolved - 00666",4,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Flat River Reservoir
WW15,5/31/2015,,Grab,Water ,7.5,"Phosphorus, Dissolved - 00666",13,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Flat River Reservoir
WW15,5/31/2015,,Grab,Water,1,"Phosphorus, Total - 00665",15,ug/l,,4,ug/l,4,ug/l,URIWW,,,Flat River Reservoir
WW15,5/31/2015,,Grab,Water,7.5,"Phosphorus, Total - 00665",19,ug/l,,4,ug/l,4,ug/l,URIWW,,,Flat River Reservoir
WW15,5/31/2015,2:25:00 PM,Composite,Water,,Secchi Depth - 00069,2.95,m,,0.1,m,0.1,m,,,,Flat River Reservoir
WW15,5/31/2015,2:25:00 PM,Grab,Water,0.1,Temperature - 00011,23.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Flat River Reservoir
WW15,5/31/2015,2:25:00 PM,Grab,Water,1,Temperature - 00011,23,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Flat River Reservoir
WW15,5/31/2015,2:25:00 PM,Grab,Water,7.5,Temperature - 00011,13,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Flat River Reservoir
WW15,6/14/2015,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",4.9,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Flat River Reservoir
WW15,6/14/2015,12:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",9.7,m,,0.1,m,0.1,m,,,No view tube used,Flat River Reservoir
WW15,6/14/2015,12:00:00 PM,Grab,Water,1,Dissolved Oxygen - 00300,8,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Flat River Reservoir
WW15,6/14/2015,12:00:00 PM,Grab,Water,9,Dissolved Oxygen - 00300,1.35,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Flat River Reservoir
WW15,6/14/2015,12:00:00 PM,Composite,Water,,Secchi Depth - 00069,3.03,m,,0.1,m,0.1,m,,,No view tube used,Flat River Reservoir
WW15,6/14/2015,12:00:00 PM,Grab,Water,0.1,Temperature - 00011,25.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Flat River Reservoir
WW15,6/14/2015,12:00:00 PM,Grab,Water,1,Temperature - 00011,25,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Flat River Reservoir
WW15,6/14/2015,12:00:00 PM,Grab,Water,9,Temperature - 00011,13,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Flat River Reservoir
WW15,7/6/2015,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",3.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Flat River Reservoir
WW15,7/6/2015,1:10:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",9.9,m,,0.1,m,0.1,m,,,,Flat River Reservoir
WW15,7/6/2015,1:10:00 PM,Grab,Water,1,Dissolved Oxygen - 00300,7,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Flat River Reservoir
WW15,7/6/2015,1:10:00 PM,Grab,Water,9,Dissolved Oxygen - 00300,1.08,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Flat River Reservoir
WW15,7/6/2015,1:10:00 PM,Composite,Water,,Secchi Depth - 00069,3.2,m,,0.1,m,0.1,m,,,,Flat River Reservoir
WW15,7/6/2015,1:10:00 PM,Grab,Water,0.1,Temperature - 00011,24,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Flat River Reservoir
WW15,7/6/2015,1:10:00 PM,Grab,Water,1,Temperature - 00011,24,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Flat River Reservoir
WW15,7/6/2015,1:10:00 PM,Grab,Water,9,Temperature - 00011,13.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Flat River Reservoir
WW15,7/26/2015,,Grab,Water,1,Alkalinity - 00410,7.3,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,Flat River Reservoir
WW15,7/26/2015,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",8.9,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Flat River Reservoir
WW15,7/26/2015,2:00:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",9.8,m,,0.1,m,0.1,m,,,,Flat River Reservoir
WW15,7/26/2015,2:00:00 PM,Grab,Water,1,Dissolved Oxygen - 00300,6.55,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Flat River Reservoir
WW15,7/26/2015,2:00:00 PM,Grab,Water,9,Dissolved Oxygen - 00300,0.1,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Flat River Reservoir
WW15,7/26/2015,,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.04,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Flat River Reservoir
WW15,7/26/2015,,Grab,Water,9,"Nitrate + Nitrite, Dissolved - 00631",0.06,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Flat River Reservoir
WW15,7/26/2015,,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.08,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Flat River Reservoir
WW15,7/26/2015,,Grab,Water,9,"Nitrogen, Ammonia Dissolved as N - 00608",0.37,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Flat River Reservoir
WW15,7/26/2015,,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.445,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,Flat River Reservoir
WW15,7/26/2015,,Grab,Water,9,"Nitrogen, Total (unfiltered) - 00600",0.9,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,Flat River Reservoir
WW15,7/26/2015,,Grab,Water,1,pH - 00400,6.5,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,Flat River Reservoir
WW15,7/26/2015,,Grab,Water,9,pH - 00400,6.4,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,Flat River Reservoir
WW15,7/26/2015,,Grab,Water ,1,"Phosphorus, Dissolved - 00666",6,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Flat River Reservoir
WW15,7/26/2015,,Grab,Water ,9,"Phosphorus, Dissolved - 00666",9,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Flat River Reservoir
WW15,7/26/2015,,Grab,Water,1,"Phosphorus, Total - 00665",5,ug/l,,4,ug/l,4,ug/l,URIWW,,,Flat River Reservoir
WW15,7/26/2015,,Grab,Water,9,"Phosphorus, Total - 00665",6,ug/l,,4,ug/l,4,ug/l,URIWW,,,Flat River Reservoir
WW15,7/26/2015,2:00:00 PM,Composite,Water,,Secchi Depth - 00069,2.8,m,,0.1,m,0.1,m,,,,Flat River Reservoir
WW15,7/26/2015,2:00:00 PM,Grab,Water,0.1,Temperature - 00011,27,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Flat River Reservoir
WW15,7/26/2015,2:00:00 PM,Grab,Water,1,Temperature - 00011,26.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Flat River Reservoir
WW15,7/26/2015,2:00:00 PM,Grab,Water,9,Temperature - 00011,12,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Flat River Reservoir
WW15,8/30/2015,,Duplicate,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy - Near shore sample,Flat River Reservoir
WW15,8/30/2015,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",6.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Flat River Reservoir
WW15,8/30/2015,11:00:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",9.85,m,,0.1,m,0.1,m,,,"Also one set of CHL taken near shore, very dry",Flat River Reservoir
WW15,8/30/2015,11:00:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,6.9,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Flat River Reservoir
WW15,8/30/2015,11:00:00 AM,Grab,Water,9,Dissolved Oxygen - 00300,0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Flat River Reservoir
WW15,8/30/2015,11:00:00 AM,Composite,Water,,Secchi Depth - 00069,2.78,m,,0.1,m,0.1,m,,,"Also one set of CHL taken near shore, very dry",Flat River Reservoir
WW15,8/30/2015,11:00:00 AM,Grab,Water,0.1,Temperature - 00011,26.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Flat River Reservoir
WW15,8/30/2015,11:00:00 AM,Grab,Water,1,Temperature - 00011,26,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Flat River Reservoir
WW15,8/30/2015,11:00:00 AM,Grab,Water,9,Temperature - 00011,13.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,Flat River Reservoir
WW15,9/21/2015,,Grab,Water,1,Alkalinity - 00410,10,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,Flat River Reservoir
WW15,9/21/2015,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",3.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Flat River Reservoir
WW15,9/21/2015,7:20:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",8.2,m,,0.1,m,0.1,m,,,Too late to measure Secchi,Flat River Reservoir
WW15,9/21/2015,7:20:00 PM,Grab,Water,1,Dissolved Oxygen - 00300,7.75,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Flat River Reservoir
WW15,9/21/2015,7:20:00 PM,Grab,Water,7,Dissolved Oxygen - 00300,0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Flat River Reservoir
WW15,9/21/2015,,Grab,Water ,0.5,Enterococci - 31639,3.1,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,Flat River Reservoir
WW15,9/21/2015,,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.145,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Flat River Reservoir
WW15,9/21/2015,,Grab,Water,7,"Nitrate + Nitrite, Dissolved - 00631",0.05,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Flat River Reservoir
WW15,9/21/2015,,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.095,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Flat River Reservoir
WW15,9/21/2015,,Grab,Water,7,"Nitrogen, Ammonia Dissolved as N - 00608",0.46,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Flat River Reservoir
WW15,9/21/2015,,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.65,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,Flat River Reservoir
WW15,9/21/2015,,Grab,Water,7,"Nitrogen, Total (unfiltered) - 00600",0.98,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,Flat River Reservoir
WW15,9/21/2015,,Grab,Water,1,pH - 00400,6.6,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,Flat River Reservoir
WW15,9/21/2015,,Grab,Water,7,pH - 00400,6.4,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,Flat River Reservoir
